lon;lat;h
18.375;-5.5;-4.695
19.375;-5.5;-6.672
20.375;-5.5;-8.22
21.375;-5.5;-10.11
22.375;-5.5;-12.147
23.375;-5.5;-14.76
24.375;-5.5;-14.94
25.375;-5.5;-15.414
26.375;-5.5;-15.516
27.375;-5.5;-15.42
28.375;-5.5;-13.125
29.375;-5.5;-14.193
30.375;-5.5;-13.275
31.375;-5.5;-14.841
32.375;-5.5;-18.483
33.375;-5.5;-18.723
34.375;-5.5;-19.551001
35.375;-5.5;-19.929001
36.375;-5.5;-18.264
37.375;-5.5;-21.732
38.375;-5.5;-26.973
39.375;-5.5;-30.264
40.375;-5.5;-33.827999
41.375;-5.5;-37.349998
42.375;-5.5;-38.526001
43.375;-5.5;-39.528
44.375;-5.5;-40.487999
45.375;-5.5;-41.105999
46.375;-5.5;-41.763
47.375;-5.5;-41.862
48.375;-5.5;-42.063
49.375;-5.5;-41.223
50.375;-5.5;-40.965
51.375;-5.5;-40.380001
52.375;-5.5;-40.862999
53.375;-5.5;-40.848
54.375;-5.5;-42.515999
55.375;-5.5;-43.692001
56.375;-5.5;-43.022999
57.375;-5.5;-45.171001
58.375;-5.5;-48.599998
59.375;-5.5;-51.192001
60.375;-5.5;-53.733002
61.375;-5.5;-56.501999
62.375;-5.5;-58.835999
63.375;-5.5;-61.449001
64.375;-5.5;-64.134003
65.375;-5.5;-66.170998
66.375;-5.5;-68.037003
67.375;-5.5;-69.644997
68.375;-5.5;-71.730003
69.375;-5.5;-75.609001
70.375;-5.5;-78.369003
71.375;-5.5;-77.153999
72.375;-5.5;-80.013
73.375;-5.5;-85.991997
74.375;-5.5;-87.708
75.375;-5.5;-88.875
76.375;-5.5;-89.282997
77.375;-5.5;-89.814003
78.375;-5.5;-90.762001
79.375;-5.5;-90.705002
80.375;-5.5;-90.044998
81.375;-5.5;-87.809998
82.375;-5.5;-86.420998
83.375;-5.5;-85.544998
84.375;-5.5;-82.791
85.375;-5.5;-78.066002
86.375;-5.5;-75.567001
87.375;-5.5;-72.653999
88.375;-5.5;-67.658997
89.375;-5.5;-63.825001
90.375;-5.5;-61.778999
91.375;-5.5;-57.303001
92.375;-5.5;-51.737999
93.375;-5.5;-48.710999
94.375;-5.5;-44.289001
95.375;-5.5;-37.688999
96.375;-5.5;-32.633999
97.375;-5.5;-27.909
98.375;-5.5;-22.290001
99.375;-5.5;-17.483999
100.375;-5.5;-17.094
101.375;-5.5;-12.726
102.375;-5.5;-9.69
103.375;-5.5;-5.286
104.375;-5.5;8.298
105.375;-5.5;13.611
106.375;-5.5;18.093
107.375;-5.5;21
108.375;-5.5;23.907
109.375;-5.5;26.391001
110.375;-5.5;28.683001
111.375;-5.5;31.122
112.375;-5.5;33.756001
113.375;-5.5;36.662998
114.375;-5.5;39.932999
115.375;-5.5;42.161999
116.375;-5.5;44.243999
117.375;-5.5;46.835999
118.375;-5.5;47.583
119.375;-5.5;49.986
120.375;-5.5;49.403999
121.375;-5.5;52.776001
122.375;-5.5;53.342999
123.375;-5.5;55.271999
124.375;-5.5;55.751999
125.375;-5.5;55.217999
126.375;-5.5;55.238998
127.375;-5.5;55.299
128.375;-5.5;54.066002
129.375;-5.5;52.200001
130.375;-5.5;39.438
131.375;-5.5;39.969002
132.375;-5.5;54.882
133.375;-5.5;53.706001
134.375;-5.5;65.745003
135.375;-5.5;67.413002
136.375;-5.5;70.122002
137.375;-5.5;70.742996
138.375;-5.5;70.014
139.375;-5.5;72.209999
140.375;-5.5;75.306
141.375;-5.5;80.042999
142.375;-5.5;83.217003
143.375;-5.5;83.067001
144.375;-5.5;81.269997
145.375;-5.5;70.827003
146.375;-5.5;68.894997
147.375;-5.5;71.499001
148.375;-5.5;78.231003
149.375;-5.5;82.149002
150.375;-5.5;81.125999
151.375;-5.5;66.441002
152.375;-5.5;55.749001
153.375;-5.5;56.088001
154.375;-5.5;69.962997
155.375;-5.5;64.581001
156.375;-5.5;63.948002
157.375;-5.5;61.523998
158.375;-5.5;60.605999
159.375;-5.5;60.431999
160.375;-5.5;58.703999
161.375;-5.5;56.229
162.375;-5.5;54.255001
163.375;-5.5;51.75
164.375;-5.5;49.095001
165.375;-5.5;47.321999
166.375;-5.5;45.278999
167.375;-5.5;43.808998
168.375;-5.5;42.230999
169.375;-5.5;40.550999
170.375;-5.5;38.648998
171.375;-5.5;36.966
172.375;-5.5;35.709
173.375;-5.5;34.043999
174.375;-5.5;32.637001
175.375;-5.5;32.094002
176.375;-5.5;29.718
177.375;-5.5;28.445999
178.375;-5.5;26.382
179.375;-5.5;26.261999
-179.625;-5.5;23.862
-178.625;-5.5;22.596001
-177.625;-5.5;21.291
-176.625;-5.5;20.094
-175.625;-5.5;19.131001
-174.625;-5.5;19.02
-173.625;-5.5;18.006001
-172.625;-5.5;18.257999
-171.625;-5.5;17.655001
-170.625;-5.5;17.541
-169.625;-5.5;16.893
-168.625;-5.5;16.806
-167.625;-5.5;17.292
-166.625;-5.5;17.124001
-165.625;-5.5;16.184999
-164.625;-5.5;16.302
-163.625;-5.5;15.093
-162.625;-5.5;15.192
-161.625;-5.5;14.421
-160.625;-5.5;13.626
-159.625;-5.5;12.672
-158.625;-5.5;11.925
-157.625;-5.5;12.039
-156.625;-5.5;12.153
-155.625;-5.5;11.589
-154.625;-5.5;11.238
-153.625;-5.5;10.92
-152.625;-5.5;10.728
-151.625;-5.5;10.101
-150.625;-5.5;9.237
-149.625;-5.5;8.004
-148.625;-5.5;7.299
-147.625;-5.5;6.501
-146.625;-5.5;5.982
-145.625;-5.5;5.277
-144.625;-5.5;4.659
-143.625;-5.5;3.654
-142.625;-5.5;2.862
-141.625;-5.5;1.932
-140.625;-5.5;0.948
-139.625;-5.5;0.291
-138.625;-5.5;-0.966
-137.625;-5.5;-2.139
-136.625;-5.5;-3.483
-135.625;-5.5;-4.665
-134.625;-5.5;-6.051
-133.625;-5.5;-6.987
-132.625;-5.5;-7.764
-131.625;-5.5;-8.733
-130.625;-5.5;-9.402
-129.625;-5.5;-10.11
-128.625;-5.5;-10.953
-127.625;-5.5;-11.76
-126.625;-5.5;-12.669
-125.625;-5.5;-13.38
-124.625;-5.5;-14.115
-123.625;-5.5;-14.355
-122.625;-5.5;-14.589
-121.625;-5.5;-14.928
-120.625;-5.5;-15.342
-119.625;-5.5;-15.645
-118.625;-5.5;-15.888
-117.625;-5.5;-15.837
-116.625;-5.5;-15.705
-115.625;-5.5;-15.618
-114.625;-5.5;-15.297
-113.625;-5.5;-15.06
-112.625;-5.5;-14.643
-111.625;-5.5;-13.857
-110.625;-5.5;-13.494
-109.625;-5.5;-13.206
-108.625;-5.5;-13.11
-107.625;-5.5;-12.846
-106.625;-5.5;-12.789
-105.625;-5.5;-12.993
-104.625;-5.5;-13.179
-103.625;-5.5;-13.371
-102.625;-5.5;-13.746
-101.625;-5.5;-14.004
-100.625;-5.5;-13.938
-99.625;-5.5;-13.875
-98.625;-5.5;-13.908
-97.625;-5.5;-13.911
-96.625;-5.5;-13.872
-95.625;-5.5;-13.632
-94.625;-5.5;-13.437
-93.625;-5.5;-12.963
-92.625;-5.5;-12.411
-91.625;-5.5;-11.733
-90.625;-5.5;-10.749
-89.625;-5.5;-9.663
-88.625;-5.5;-8.319
-87.625;-5.5;-6.702
-86.625;-5.5;-4.98
-85.625;-5.5;-3.084
-84.625;-5.5;-1.362
-83.625;-5.5;0.033
-82.625;-5.5;-1.596
-81.625;-5.5;5.565
-80.625;-5.5;10.146
-79.625;-5.5;18.339001
-78.625;-5.5;14.787
-77.625;-5.5;14.346
-76.625;-5.5;12.003
-75.625;-5.5;13.581
-74.625;-5.5;17.214001
-73.625;-5.5;18.917999
-72.625;-5.5;21.938999
-71.625;-5.5;22.473
-70.625;-5.5;22.313999
-69.625;-5.5;21.455999
-68.625;-5.5;18.15
-67.625;-5.5;14.49
-66.625;-5.5;12.081
-65.625;-5.5;8.115
-64.625;-5.5;3.729
-63.625;-5.5;-0.096
-62.625;-5.5;-1.692
-61.625;-5.5;-4.467
-60.625;-5.5;-6.468
-59.625;-5.5;-8.721
-58.625;-5.5;-11.739
-57.625;-5.5;-13.257
-56.625;-5.5;-15.816
-55.625;-5.5;-19.094999
-54.625;-5.5;-20.639999
-53.625;-5.5;-21.384001
-52.625;-5.5;-21.615
-51.625;-5.5;-21.945
-50.625;-5.5;-22.733999
-49.625;-5.5;-23.919001
-48.625;-5.5;-24.861
-47.625;-5.5;-25.545
-46.625;-5.5;-26.121
-45.625;-5.5;-24.795
-44.625;-5.5;-22.944
-43.625;-5.5;-21.747
-42.625;-5.5;-20.01
-41.625;-5.5;-15.921
-40.625;-5.5;-12.648
-39.625;-5.5;-11.025
-38.625;-5.5;-8.037
-37.625;-5.5;-6.837
-36.625;-5.5;-5.583
-35.625;-5.5;-5.049
-34.625;-5.5;-8.094
-33.625;-5.5;-7.869
-32.625;-5.5;-7.98
-31.625;-5.5;-7.44
-30.625;-5.5;-6.744
-29.625;-5.5;-6.156
-28.625;-5.5;-5.514
-27.625;-5.5;-4.572
-26.625;-5.5;-3.42
-25.625;-5.5;-2.076
-24.625;-5.5;-0.732
-23.625;-5.5;0.675
-22.625;-5.5;2.331
-21.625;-5.5;3.843
-20.625;-5.5;5.478
-19.625;-5.5;7.644
-18.625;-5.5;9.69
-17.625;-5.5;11.724
-16.625;-5.5;12.981
-15.625;-5.5;14.016
-14.625;-5.5;14.946
-13.625;-5.5;16.284
-12.625;-5.5;17.385
-11.625;-5.5;18.351
-10.625;-5.5;17.726999
-9.625;-5.5;17.607
-8.625;-5.5;17.037001
-7.625;-5.5;16.35
-6.625;-5.5;15.939
-5.625;-5.5;15.777
-4.625;-5.5;15.63
-3.625;-5.5;16.296
-2.625;-5.5;17.118
-1.625;-5.5;17.382
-0.625;-5.5;16.773001
0.375;-6.5;13.809
1.375;-6.5;11.769
2.375;-6.5;10.233
3.375;-6.5;9.393
4.375;-6.5;8.931
5.375;-6.5;8.115
6.375;-6.5;7.407
7.375;-6.5;7.311
8.375;-6.5;7.221
9.375;-6.5;7.743
10.375;-6.5;9.693
11.375;-6.5;12.507
12.375;-6.5;11.088
13.375;-6.5;9.402
14.375;-6.5;7.41
15.375;-6.5;7.209
16.375;-6.5;4.629
17.375;-6.5;2.838
18.375;-6.5;0.45
19.375;-6.5;-2.88
20.375;-6.5;-5.265
21.375;-6.5;-6.678
22.375;-6.5;-10.404
23.375;-6.5;-11.598
24.375;-6.5;-12.447
25.375;-6.5;-13.023
26.375;-6.5;-15.681
27.375;-6.5;-15.864
28.375;-6.5;-12.153
29.375;-6.5;-10.518
30.375;-6.5;-13.02
31.375;-6.5;-13.974
32.375;-6.5;-15.903
33.375;-6.5;-16.374001
34.375;-6.5;-18.521999
35.375;-6.5;-20.655001
36.375;-6.5;-20.601
37.375;-6.5;-23.271
38.375;-6.5;-26.952
39.375;-6.5;-29.982
40.375;-6.5;-33.333
41.375;-6.5;-36.494999
42.375;-6.5;-37.391998
43.375;-6.5;-38.298
44.375;-6.5;-39.075001
45.375;-6.5;-40.275002
46.375;-6.5;-42.155998
47.375;-6.5;-43.290001
48.375;-6.5;-39.777
49.375;-6.5;-39.249001
50.375;-6.5;-38.928001
51.375;-6.5;-38.25
52.375;-6.5;-38.933998
53.375;-6.5;-40.370998
54.375;-6.5;-41.099998
55.375;-6.5;-42.741001
56.375;-6.5;-43.563
57.375;-6.5;-43.682999
58.375;-6.5;-45.414001
59.375;-6.5;-48.549
60.375;-6.5;-51.066002
61.375;-6.5;-53.558998
62.375;-6.5;-55.998001
63.375;-6.5;-58.619999
64.375;-6.5;-61.146
65.375;-6.5;-63.138
66.375;-6.5;-65.091003
67.375;-6.5;-66.372002
68.375;-6.5;-68.763
69.375;-6.5;-72.552002
70.375;-6.5;-74.459999
71.375;-6.5;-74.171997
72.375;-6.5;-77.523003
73.375;-6.5;-82.149002
74.375;-6.5;-84.254997
75.375;-6.5;-85.758003
76.375;-6.5;-86.363998
77.375;-6.5;-86.634003
78.375;-6.5;-87.096001
79.375;-6.5;-86.726997
80.375;-6.5;-85.571999
81.375;-6.5;-83.531998
82.375;-6.5;-82.334999
83.375;-6.5;-81.786003
84.375;-6.5;-79.551003
85.375;-6.5;-76.811996
86.375;-6.5;-74.469002
87.375;-6.5;-71.420998
88.375;-6.5;-66.216003
89.375;-6.5;-63.57
90.375;-6.5;-62.334
91.375;-6.5;-58.506001
92.375;-6.5;-53.256001
93.375;-6.5;-48.938999
94.375;-6.5;-45.603001
95.375;-6.5;-40.014
96.375;-6.5;-35.298
97.375;-6.5;-30.198
98.375;-6.5;-24.138
99.375;-6.5;-17.945999
100.375;-6.5;-16.764
101.375;-6.5;-15.669
102.375;-6.5;-11.91
103.375;-6.5;-8.979
104.375;-6.5;-5.187
105.375;-6.5;7.836
106.375;-6.5;18.450001
107.375;-6.5;20.667
108.375;-6.5;21.452999
109.375;-6.5;23.298
110.375;-6.5;25.698
111.375;-6.5;28.115999
112.375;-6.5;31.086
113.375;-6.5;34.064999
114.375;-6.5;37.181999
115.375;-6.5;40.104
116.375;-6.5;41.511002
117.375;-6.5;43.550999
118.375;-6.5;46.016998
119.375;-6.5;45.375
120.375;-6.5;48.687
121.375;-6.5;48.207001
122.375;-6.5;49.665001
123.375;-6.5;49.077
124.375;-6.5;50.973
125.375;-6.5;51.431999
126.375;-6.5;51.645
127.375;-6.5;50.562
128.375;-6.5;50.790001
129.375;-6.5;48.069
130.375;-6.5;39.582001
131.375;-6.5;43.271999
132.375;-6.5;49.125
133.375;-6.5;60.333
134.375;-6.5;65.903999
135.375;-6.5;67.692001
136.375;-6.5;69.752998
137.375;-6.5;70.386002
138.375;-6.5;70.169998
139.375;-6.5;71.714996
140.375;-6.5;73.070999
141.375;-6.5;74.753998
142.375;-6.5;76.983002
143.375;-6.5;78.609001
144.375;-6.5;78.059998
145.375;-6.5;79.092003
146.375;-6.5;71.339996
147.375;-6.5;64.196999
148.375;-6.5;58.508999
149.375;-6.5;64.734001
150.375;-6.5;65.772003
151.375;-6.5;66.903
152.375;-6.5;67.709999
153.375;-6.5;59.046001
154.375;-6.5;61.250999
155.375;-6.5;71.541
156.375;-6.5;66.885002
157.375;-6.5;60.393002
158.375;-6.5;58.437
159.375;-6.5;57.228001
160.375;-6.5;58.977001
161.375;-6.5;58.146
162.375;-6.5;55.487999
163.375;-6.5;53.421001
164.375;-6.5;51.93
165.375;-6.5;49.653
166.375;-6.5;48.035999
167.375;-6.5;46.007999
168.375;-6.5;44.109001
169.375;-6.5;42.132
170.375;-6.5;40.181999
171.375;-6.5;38.664001
172.375;-6.5;37.112999
173.375;-6.5;36.188999
174.375;-6.5;34.883999
175.375;-6.5;32.220001
176.375;-6.5;30.909
177.375;-6.5;29.834999
178.375;-6.5;28.559999
179.375;-6.5;26.853001
-179.625;-6.5;25.215
-178.625;-6.5;23.538
-177.625;-6.5;22.443001
-176.625;-6.5;21.024
-175.625;-6.5;20.372999
-174.625;-6.5;19.044001
-173.625;-6.5;18.912001
-172.625;-6.5;19.115999
-171.625;-6.5;18.819
-170.625;-6.5;17.829
-169.625;-6.5;16.719
-168.625;-6.5;16.778999
-167.625;-6.5;16.944
-166.625;-6.5;16.968
-165.625;-6.5;16.221001
-164.625;-6.5;15.462
-163.625;-6.5;14.478
-162.625;-6.5;13.686
-161.625;-6.5;13.512
-160.625;-6.5;12.87
-159.625;-6.5;12.132
-158.625;-6.5;11.274
-157.625;-6.5;10.794
-156.625;-6.5;10.86
-155.625;-6.5;10.341
-154.625;-6.5;10.083
-153.625;-6.5;9.756
-152.625;-6.5;9.705
-151.625;-6.5;8.349
-150.625;-6.5;7.863
-149.625;-6.5;6.606
-148.625;-6.5;5.721
-147.625;-6.5;4.86
-146.625;-6.5;4.119
-145.625;-6.5;3.576
-144.625;-6.5;3.351
-143.625;-6.5;3.03
-142.625;-6.5;2.505
-141.625;-6.5;1.158
-140.625;-6.5;0.084
-139.625;-6.5;0.081
-138.625;-6.5;-0.72
-137.625;-6.5;-1.833
-136.625;-6.5;-3.276
-135.625;-6.5;-4.617
-134.625;-6.5;-5.817
-133.625;-6.5;-7.023
-132.625;-6.5;-8.193
-131.625;-6.5;-8.85
-130.625;-6.5;-9.408
-129.625;-6.5;-10.209
-128.625;-6.5;-10.857
-127.625;-6.5;-11.508
-126.625;-6.5;-12.183
-125.625;-6.5;-12.813
-124.625;-6.5;-13.458
-123.625;-6.5;-13.737
-122.625;-6.5;-14.07
-121.625;-6.5;-14.499
-120.625;-6.5;-14.721
-119.625;-6.5;-14.955
-118.625;-6.5;-14.814
-117.625;-6.5;-14.622
-116.625;-6.5;-14.538
-115.625;-6.5;-14.379
-114.625;-6.5;-14.046
-113.625;-6.5;-13.878
-112.625;-6.5;-13.122
-111.625;-6.5;-12.594
-110.625;-6.5;-12.201
-109.625;-6.5;-11.979
-108.625;-6.5;-11.859
-107.625;-6.5;-11.706
-106.625;-6.5;-11.901
-105.625;-6.5;-12.144
-104.625;-6.5;-12.399
-103.625;-6.5;-12.669
-102.625;-6.5;-13.257
-101.625;-6.5;-13.278
-100.625;-6.5;-13.458
-99.625;-6.5;-13.488
-98.625;-6.5;-13.491
-97.625;-6.5;-13.536
-96.625;-6.5;-13.71
-95.625;-6.5;-13.509
-94.625;-6.5;-13.308
-93.625;-6.5;-12.906
-92.625;-6.5;-12.534
-91.625;-6.5;-11.814
-90.625;-6.5;-10.911
-89.625;-6.5;-9.834
-88.625;-6.5;-8.571
-87.625;-6.5;-7.002
-86.625;-6.5;-5.319
-85.625;-6.5;-3.564
-84.625;-6.5;-1.914
-83.625;-6.5;-0.42
-82.625;-6.5;-1.086
-81.625;-6.5;0.99
-80.625;-6.5;9.057
-79.625;-6.5;14.904
-78.625;-6.5;20.298
-77.625;-6.5;14.82
-76.625;-6.5;11.448
-75.625;-6.5;15.396
-74.625;-6.5;18.957001
-73.625;-6.5;20.438999
-72.625;-6.5;22.427999
-71.625;-6.5;23.628
-70.625;-6.5;22.997999
-69.625;-6.5;22.815001
-68.625;-6.5;19.490999
-67.625;-6.5;16.311001
-66.625;-6.5;13.527
-65.625;-6.5;10.038
-64.625;-6.5;6.651
-63.625;-6.5;4.014
-62.625;-6.5;1.893
-61.625;-6.5;-2.433
-60.625;-6.5;-3.657
-59.625;-6.5;-5.886
-58.625;-6.5;-9.099
-57.625;-6.5;-12.099
-56.625;-6.5;-15.288
-55.625;-6.5;-18.069
-54.625;-6.5;-19.743
-53.625;-6.5;-20.667
-52.625;-6.5;-21.063
-51.625;-6.5;-21.381001
-50.625;-6.5;-22.098
-49.625;-6.5;-22.857
-48.625;-6.5;-22.955999
-47.625;-6.5;-24.507
-46.625;-6.5;-24.789
-45.625;-6.5;-23.549999
-44.625;-6.5;-23.187
-43.625;-6.5;-21.801001
-42.625;-6.5;-19.599001
-41.625;-6.5;-15.357
-40.625;-6.5;-11.826
-39.625;-6.5;-11.079
-38.625;-6.5;-8.886
-37.625;-6.5;-7.131
-36.625;-6.5;-4.302
-35.625;-6.5;-4.515
-34.625;-6.5;-7.941
-33.625;-6.5;-9.009
-32.625;-6.5;-8.985
-31.625;-6.5;-8.898
-30.625;-6.5;-8.34
-29.625;-6.5;-7.416
-28.625;-6.5;-6.93
-27.625;-6.5;-5.685
-26.625;-6.5;-4.677
-25.625;-6.5;-3.6
-24.625;-6.5;-2.289
-23.625;-6.5;-0.63
-22.625;-6.5;1.023
-21.625;-6.5;2.982
-20.625;-6.5;4.782
-19.625;-6.5;7.083
-18.625;-6.5;9.186
-17.625;-6.5;10.614
-16.625;-6.5;12.051
-15.625;-6.5;13.149
-14.625;-6.5;14.193
-13.625;-6.5;15.312
-12.625;-6.5;15.996
-11.625;-6.5;16.32
-10.625;-6.5;16.482
-9.625;-6.5;16.416
-8.625;-6.5;16.17
-7.625;-6.5;15.741
-6.625;-6.5;15.435
-5.625;-6.5;15.378
-4.625;-6.5;15.783
-3.625;-6.5;16.334999
-2.625;-6.5;16.374001
-1.625;-6.5;16.5
-0.625;-6.5;16.257
0.375;-7.5;13.272
1.375;-7.5;10.719
2.375;-7.5;9.756
3.375;-7.5;9.099
4.375;-7.5;8.769
5.375;-7.5;8.358
6.375;-7.5;8.19
7.375;-7.5;8.139
8.375;-7.5;8.091
9.375;-7.5;8.493
10.375;-7.5;9.978
11.375;-7.5;11.451
12.375;-7.5;12.339
13.375;-7.5;12.696
14.375;-7.5;11.823
15.375;-7.5;10.479
16.375;-7.5;7.116
17.375;-7.5;5.286
18.375;-7.5;3.87
19.375;-7.5;1.194
20.375;-7.5;-1.605
21.375;-7.5;-3.786
22.375;-7.5;-5.673
23.375;-7.5;-7.356
24.375;-7.5;-7.524
25.375;-7.5;-11.829
26.375;-7.5;-14.457
27.375;-7.5;-12.789
28.375;-7.5;-12.456
29.375;-7.5;-9.261
30.375;-7.5;-15.03
31.375;-7.5;-12.426
32.375;-7.5;-15.447
33.375;-7.5;-16.091999
34.375;-7.5;-15.597
35.375;-7.5;-16.761
36.375;-7.5;-21.252001
37.375;-7.5;-24.546
38.375;-7.5;-26.079
39.375;-7.5;-28.643999
40.375;-7.5;-33.035999
41.375;-7.5;-35.514
42.375;-7.5;-36.557999
43.375;-7.5;-36.837002
44.375;-7.5;-37.782001
45.375;-7.5;-39.980999
46.375;-7.5;-38.247002
47.375;-7.5;-38.577
48.375;-7.5;-39.165001
49.375;-7.5;-36.716999
50.375;-7.5;-36.861
51.375;-7.5;-36.261002
52.375;-7.5;-37.724998
53.375;-7.5;-38.051998
54.375;-7.5;-38.868
55.375;-7.5;-39.705002
56.375;-7.5;-40.833
57.375;-7.5;-42.584999
58.375;-7.5;-42.990002
59.375;-7.5;-44.868
60.375;-7.5;-47.664001
61.375;-7.5;-50.34
62.375;-7.5;-52.688999
63.375;-7.5;-55.380001
64.375;-7.5;-57.848999
65.375;-7.5;-59.958
66.375;-7.5;-61.529999
67.375;-7.5;-63.060001
68.375;-7.5;-66.219002
69.375;-7.5;-69.387001
70.375;-7.5;-70.359001
71.375;-7.5;-71.541
72.375;-7.5;-75.411003
73.375;-7.5;-79.043999
74.375;-7.5;-80.82
75.375;-7.5;-82.112999
76.375;-7.5;-82.887001
77.375;-7.5;-83.765999
78.375;-7.5;-84.651001
79.375;-7.5;-84.500999
80.375;-7.5;-82.589996
81.375;-7.5;-81.525002
82.375;-7.5;-80.316002
83.375;-7.5;-79.692001
84.375;-7.5;-77.703003
85.375;-7.5;-75.510002
86.375;-7.5;-73.257004
87.375;-7.5;-70.539001
88.375;-7.5;-66.656998
89.375;-7.5;-65.015999
90.375;-7.5;-62.375999
91.375;-7.5;-58.910999
92.375;-7.5;-54.318001
93.375;-7.5;-50.610001
94.375;-7.5;-45.726002
95.375;-7.5;-42.588001
96.375;-7.5;-35.889
97.375;-7.5;-31.778999
98.375;-7.5;-26.208
99.375;-7.5;-22.205999
100.375;-7.5;-19.004999
101.375;-7.5;-14.712
102.375;-7.5;-14.073
103.375;-7.5;-12.54
104.375;-7.5;-11.457
105.375;-7.5;-7.827
106.375;-7.5;5.622
107.375;-7.5;16.017
108.375;-7.5;19.929001
109.375;-7.5;24.021
110.375;-7.5;25.284
111.375;-7.5;26.000999
112.375;-7.5;29.570999
113.375;-7.5;31.625999
114.375;-7.5;33.108002
115.375;-7.5;33.563999
116.375;-7.5;36.320999
117.375;-7.5;37.539001
118.375;-7.5;37.106998
119.375;-7.5;36.530998
120.375;-7.5;38.400002
121.375;-7.5;41.82
122.375;-7.5;44.262001
123.375;-7.5;45.333
124.375;-7.5;46.016998
125.375;-7.5;48.048
126.375;-7.5;47.448002
127.375;-7.5;45.48
128.375;-7.5;43.529999
129.375;-7.5;46.068001
130.375;-7.5;45.966
131.375;-7.5;48.620998
132.375;-7.5;56.073002
133.375;-7.5;62.363998
134.375;-7.5;66.276001
135.375;-7.5;67.253998
136.375;-7.5;68.741997
137.375;-7.5;68.931
138.375;-7.5;69.681
139.375;-7.5;70.911003
140.375;-7.5;72.029999
141.375;-7.5;73.971001
142.375;-7.5;74.859001
143.375;-7.5;74.768997
144.375;-7.5;74.622002
145.375;-7.5;75.878998
146.375;-7.5;81.702003
147.375;-7.5;75.165001
148.375;-7.5;62.501999
149.375;-7.5;66.675003
150.375;-7.5;70.137001
151.375;-7.5;68.681999
152.375;-7.5;71.064003
153.375;-7.5;68.672997
154.375;-7.5;66.744003
155.375;-7.5;66.572998
156.375;-7.5;69.047997
157.375;-7.5;67.194
158.375;-7.5;64.043999
159.375;-7.5;60.620998
160.375;-7.5;57.605999
161.375;-7.5;59.025002
162.375;-7.5;58.424999
163.375;-7.5;55.254002
164.375;-7.5;53.036999
165.375;-7.5;52.416
166.375;-7.5;50.736
167.375;-7.5;48.272999
168.375;-7.5;46.407001
169.375;-7.5;44.078999
170.375;-7.5;41.688
171.375;-7.5;40.265999
172.375;-7.5;39.066002
173.375;-7.5;38.247002
174.375;-7.5;37.338001
175.375;-7.5;35.685001
176.375;-7.5;33.855
177.375;-7.5;32.216999
178.375;-7.5;31.955999
179.375;-7.5;28.733999
-179.625;-7.5;26.943001
-178.625;-7.5;25.77
-177.625;-7.5;24.507
-176.625;-7.5;23.355
-175.625;-7.5;22.173
-174.625;-7.5;21.042
-173.625;-7.5;20.457001
-172.625;-7.5;19.947001
-171.625;-7.5;20.226
-170.625;-7.5;18.893999
-169.625;-7.5;17.724001
-168.625;-7.5;17.034
-167.625;-7.5;16.989
-166.625;-7.5;16.584
-165.625;-7.5;16.820999
-164.625;-7.5;15.54
-163.625;-7.5;14.793
-162.625;-7.5;13.527
-161.625;-7.5;12.813
-160.625;-7.5;12.39
-159.625;-7.5;11.118
-158.625;-7.5;10.11
-157.625;-7.5;9.873
-156.625;-7.5;9.876
-155.625;-7.5;9.573
-154.625;-7.5;9.171
-153.625;-7.5;9.057
-152.625;-7.5;8.652
-151.625;-7.5;8.001
-150.625;-7.5;6.414
-149.625;-7.5;5.466
-148.625;-7.5;4.446
-147.625;-7.5;3.585
-146.625;-7.5;2.712
-145.625;-7.5;2.133
-144.625;-7.5;2.136
-143.625;-7.5;1.746
-142.625;-7.5;0.933
-141.625;-7.5;1.773
-140.625;-7.5;2.43
-139.625;-7.5;-0.942
-138.625;-7.5;-1.347
-137.625;-7.5;-2.07
-136.625;-7.5;-3.486
-135.625;-7.5;-4.857
-134.625;-7.5;-6.207
-133.625;-7.5;-7.152
-132.625;-7.5;-8.007
-131.625;-7.5;-8.892
-130.625;-7.5;-9.723
-129.625;-7.5;-10.377
-128.625;-7.5;-10.965
-127.625;-7.5;-11.559
-126.625;-7.5;-11.814
-125.625;-7.5;-12.417
-124.625;-7.5;-12.819
-123.625;-7.5;-13.035
-122.625;-7.5;-13.362
-121.625;-7.5;-13.737
-120.625;-7.5;-13.692
-119.625;-7.5;-13.746
-118.625;-7.5;-13.728
-117.625;-7.5;-13.737
-116.625;-7.5;-13.374
-115.625;-7.5;-13.059
-114.625;-7.5;-12.549
-113.625;-7.5;-12.183
-112.625;-7.5;-11.616
-111.625;-7.5;-11.196
-110.625;-7.5;-10.86
-109.625;-7.5;-10.728
-108.625;-7.5;-10.554
-107.625;-7.5;-10.614
-106.625;-7.5;-10.77
-105.625;-7.5;-11.088
-104.625;-7.5;-11.55
-103.625;-7.5;-11.997
-102.625;-7.5;-12.948
-101.625;-7.5;-13.179
-100.625;-7.5;-13.227
-99.625;-7.5;-13.179
-98.625;-7.5;-13.077
-97.625;-7.5;-13.137
-96.625;-7.5;-13.215
-95.625;-7.5;-13.164
-94.625;-7.5;-12.939
-93.625;-7.5;-12.588
-92.625;-7.5;-12.141
-91.625;-7.5;-11.505
-90.625;-7.5;-10.605
-89.625;-7.5;-9.6
-88.625;-7.5;-8.55
